root,family,store,seed,runs,N,M,wpt,R,subgroups,smem_bytes,bin,n_keys,max_invocations,max_smem_size,target_wg_size,sampler,wg,segments,keys,run,wall_ns,gpu_ns,throughput_mkeys_s
output/kernels/keys_12400000/segsort_cutemerge_sg32_smem32k_n4096_m256_striped,cutemerge,striped,1,50,4096,256,16,32,32,32768,12,12400000,256,32768,256,const(1.0),256,3027,12398592,0,3663000,3276800,3384.819001
output/kernels/keys_12400000/segsort_cutemerge_sg32_smem32k_n4096_m256_striped,cutemerge,striped,1,50,4096,256,16,32,32,32768,12,12400000,256,32768,256,const(1.0),256,3027,12398592,1,3639000,3276800,3407.142622
output/kernels/keys_12400000/segsort_cutemerge_sg32_smem32k_n4096_m256_striped,cutemerge,striped,1,50,4096,256,16,32,32,32768,12,12400000,256,32768,256,const(1.0),256,3027,12398592,2,3652000,3276800,3395.014239
output/kernels/keys_12400000/segsort_cutemerge_sg32_smem32k_n4096_m256_striped,cutemerge,striped,1,50,4096,256,16,32,32,32768,12,12400000,256,32768,256,const(1.0),256,3027,12398592,3,4209000,3342336,2945.733428
output/kernels/keys_12400000/segsort_cutemerge_sg32_smem32k_n4096_m256_striped,cutemerge,striped,1,50,4096,256,16,32,32,32768,12,12400000,256,32768,256,const(1.0),256,3027,12398592,4,3631000,3276800,3414.649408
output/kernels/keys_12400000/segsort_cutemerge_sg32_smem32k_n4096_m256_striped,cutemerge,striped,1,50,4096,256,16,32,32,32768,12,12400000,256,32768,256,const(1.0),256,3027,12398592,5,3684000,3276800,3365.524430
output/kernels/keys_12400000/segsort_cutemerge_sg32_smem32k_n4096_m256_striped,cutemerge,striped,1,50,4096,256,16,32,32,32768,12,12400000,256,32768,256,const(1.0),256,3027,12398592,6,3648000,3276800,3398.736842
output/kernels/keys_12400000/segsort_cutemerge_sg32_smem32k_n4096_m256_striped,cutemerge,striped,1,50,4096,256,16,32,32,32768,12,12400000,256,32768,256,const(1.0),256,3027,12398592,7,3630000,3276800,3415.590083
output/kernels/keys_12400000/segsort_cutemerge_sg32_smem32k_n4096_m256_striped,cutemerge,striped,1,50,4096,256,16,32,32,32768,12,12400000,256,32768,256,const(1.0),256,3027,12398592,8,3613000,3276800,3431.661223
output/kernels/keys_12400000/segsort_cutemerge_sg32_smem32k_n4096_m256_striped,cutemerge,striped,1,50,4096,256,16,32,32,32768,12,12400000,256,32768,256,const(1.0),256,3027,12398592,9,3660000,3276800,3387.593443
