root,family,store,seed,runs,N,M,wpt,R,subgroups,smem_bytes,bin,n_keys,max_invocations,max_smem_size,target_wg_size,sampler,wg,segments,keys,run,wall_ns,gpu_ns,throughput_mkeys_s
output/kernels/keys_12400000/segsort_hybrid_sg32_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,32,32,32768,11,12400000,256,32768,256,const(1.0),256,6054,12398592,0,5733000,5373952,2162.670853
output/kernels/keys_12400000/segsort_hybrid_sg32_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,32,32,32768,11,12400000,256,32768,256,const(1.0),256,6054,12398592,1,5469000,5046272,2267.067471
output/kernels/keys_12400000/segsort_hybrid_sg32_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,32,32,32768,11,12400000,256,32768,256,const(1.0),256,6054,12398592,2,5480000,5111808,2262.516788
output/kernels/keys_12400000/segsort_hybrid_sg32_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,32,32,32768,11,12400000,256,32768,256,const(1.0),256,6054,12398592,3,5446000,5046272,2276.641939
output/kernels/keys_12400000/segsort_hybrid_sg32_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,32,32,32768,11,12400000,256,32768,256,const(1.0),256,6054,12398592,4,5366000,5046272,2310.583675
output/kernels/keys_12400000/segsort_hybrid_sg32_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,32,32,32768,11,12400000,256,32768,256,const(1.0),256,6054,12398592,5,5412000,5111808,2290.944568
output/kernels/keys_12400000/segsort_hybrid_sg32_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,32,32,32768,11,12400000,256,32768,256,const(1.0),256,6054,12398592,6,5451000,5046272,2274.553660
output/kernels/keys_12400000/segsort_hybrid_sg32_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,32,32,32768,11,12400000,256,32768,256,const(1.0),256,6054,12398592,7,5442000,5046272,2278.315325
output/kernels/keys_12400000/segsort_hybrid_sg32_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,32,32,32768,11,12400000,256,32768,256,const(1.0),256,6054,12398592,8,5382000,5046272,2303.714604
output/kernels/keys_12400000/segsort_hybrid_sg32_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,32,32,32768,11,12400000,256,32768,256,const(1.0),256,6054,12398592,9,5439000,5046272,2279.571980
output/kernels/keys_12400000/segsort_hybrid_sg32_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,32,32,32768,11,12400000,256,32768,256,const(1.0),256,6054,12398592,10,5561000,5177344,2229.561590
output/kernels/keys_12400000/segsort_hybrid_sg32_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,32,32,32768,11,12400000,256,32768,256,const(1.0),256,6054,12398592,11,5428000,5046272,2284.191599
output/kernels/keys_12400000/segsort_hybrid_sg32_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,32,32,32768,11,12400000,256,32768,256,const(1.0),256,6054,12398592,12,5418000,5046272,2288.407530
output/kernels/keys_12400000/segsort_hybrid_sg32_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,32,32,32768,11,12400000,256,32768,256,const(1.0),256,6054,12398592,13,5727000,5308416,2164.936616
output/kernels/keys_12400000/segsort_hybrid_sg32_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,32,32,32768,11,12400000,256,32768,256,const(1.0),256,6054,12398592,14,5436000,5046272,2280.830022
output/kernels/keys_12400000/segsort_hybrid_sg32_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,32,32,32768,11,12400000,256,32768,256,const(1.0),256,6054,12398592,15,5432000,5046272,2282.509573
output/kernels/keys_12400000/segsort_hybrid_sg32_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,32,32,32768,11,12400000,256,32768,256,const(1.0),256,6054,12398592,16,5714000,5308416,2169.862093
output/kernels/keys_12400000/segsort_hybrid_sg32_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,32,32,32768,11,12400000,256,32768,256,const(1.0),256,6054,12398592,17,5447000,5046272,2276.223977
output/kernels/keys_12400000/segsort_hybrid_sg32_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,32,32,32768,11,12400000,256,32768,256,const(1.0),256,6054,12398592,18,5453000,5111808,2273.719421
output/kernels/keys_12400000/segsort_hybrid_sg32_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,32,32,32768,11,12400000,256,32768,256,const(1.0),256,6054,12398592,19,5413000,5046272,2290.521338
