root,family,store,seed,runs,N,M,wpt,R,subgroups,smem_bytes,bin,n_keys,max_invocations,max_smem_size,target_wg_size,sampler,wg,segments,keys,run,wall_ns,gpu_ns,throughput_mkeys_s
output/kernels/keys_12400000/segsort_hybrid_sg8_n256_m128_block,hybrid,block,1,50,256,128,2,8,8,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,0,2252000,1835008,5506.159858
output/kernels/keys_12400000/segsort_hybrid_sg8_n256_m128_block,hybrid,block,1,50,256,128,2,8,8,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,1,2248000,1835008,5515.957295
output/kernels/keys_12400000/segsort_hybrid_sg8_n256_m128_block,hybrid,block,1,50,256,128,2,8,8,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,2,2036000,1572864,6090.310413
output/kernels/keys_12400000/segsort_hybrid_sg8_n256_m128_block,hybrid,block,1,50,256,128,2,8,8,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,3,2102000,1703936,5899.082778
output/kernels/keys_12400000/segsort_hybrid_sg8_n256_m128_block,hybrid,block,1,50,256,128,2,8,8,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,4,2245000,1900544,5523.328285
output/kernels/keys_12400000/segsort_hybrid_sg8_n256_m128_block,hybrid,block,1,50,256,128,2,8,8,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,5,2202000,1835008,5631.186194
output/kernels/keys_12400000/segsort_hybrid_sg8_n256_m128_block,hybrid,block,1,50,256,128,2,8,8,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,6,2241000,1835008,5533.186970
output/kernels/keys_12400000/segsort_hybrid_sg8_n256_m128_block,hybrid,block,1,50,256,128,2,8,8,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,7,2221000,1835008,5583.013057
output/kernels/keys_12400000/segsort_hybrid_sg8_n256_m128_block,hybrid,block,1,50,256,128,2,8,8,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,8,2213000,1835008,5603.195662
output/kernels/keys_12400000/segsort_hybrid_sg8_n256_m128_block,hybrid,block,1,50,256,128,2,8,8,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,9,2665000,2162688,4652.860038
output/kernels/keys_12400000/segsort_hybrid_sg8_n256_m128_block,hybrid,block,1,50,256,128,2,8,8,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,10,2258000,1835008,5491.528787
output/kernels/keys_12400000/segsort_hybrid_sg8_n256_m128_block,hybrid,block,1,50,256,128,2,8,8,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,11,2234000,1835008,5550.524620
output/kernels/keys_12400000/segsort_hybrid_sg8_n256_m128_block,hybrid,block,1,50,256,128,2,8,8,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,12,2254000,1835008,5501.274179
output/kernels/keys_12400000/segsort_hybrid_sg8_n256_m128_block,hybrid,block,1,50,256,128,2,8,8,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,13,2275000,1835008,5450.493187
output/kernels/keys_12400000/segsort_hybrid_sg8_n256_m128_block,hybrid,block,1,50,256,128,2,8,8,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,14,2475000,2031616,5010.049293
output/kernels/keys_12400000/segsort_hybrid_sg8_n256_m128_block,hybrid,block,1,50,256,128,2,8,8,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,15,2643000,2228224,4691.589860
output/kernels/keys_12400000/segsort_hybrid_sg8_n256_m128_block,hybrid,block,1,50,256,128,2,8,8,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,16,2196000,1835008,5646.571949
output/kernels/keys_12400000/segsort_hybrid_sg8_n256_m128_block,hybrid,block,1,50,256,128,2,8,8,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,17,2205000,1835008,5623.524717
output/kernels/keys_12400000/segsort_hybrid_sg8_n256_m128_block,hybrid,block,1,50,256,128,2,8,8,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,18,2247000,1835008,5518.412105
output/kernels/keys_12400000/segsort_hybrid_sg8_n256_m128_block,hybrid,block,1,50,256,128,2,8,8,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,19,2287000,1769472,5421.894185
output/kernels/keys_12400000/segsort_hybrid_sg8_n256_m128_block,hybrid,block,1,50,256,128,2,8,8,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,20,2883000,2424832,4301.030871
output/kernels/keys_12400000/segsort_hybrid_sg8_n256_m128_block,hybrid,block,1,50,256,128,2,8,8,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,21,2425000,1966080,5113.349278
output/kernels/keys_12400000/segsort_hybrid_sg8_n256_m128_block,hybrid,block,1,50,256,128,2,8,8,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,22,2254000,1835008,5501.274179
output/kernels/keys_12400000/segsort_hybrid_sg8_n256_m128_block,hybrid,block,1,50,256,128,2,8,8,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,23,2280000,1769472,5438.540351
output/kernels/keys_12400000/segsort_hybrid_sg8_n256_m128_block,hybrid,block,1,50,256,128,2,8,8,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,24,2255000,1835008,5498.834590
output/kernels/keys_12400000/segsort_hybrid_sg8_n256_m128_block,hybrid,block,1,50,256,128,2,8,8,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,25,2679000,2293760,4628.544979
output/kernels/keys_12400000/segsort_hybrid_sg8_n256_m128_block,hybrid,block,1,50,256,128,2,8,8,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,26,2833000,2490368,4376.940346
output/kernels/keys_12400000/segsort_hybrid_sg8_n256_m128_block,hybrid,block,1,50,256,128,2,8,8,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,27,2508000,2097152,4944.127592
