root,family,store,seed,runs,N,M,wpt,R,subgroups,smem_bytes,bin,n_keys,max_invocations,max_smem_size,target_wg_size,sampler,wg,segments,keys,run,wall_ns,gpu_ns,throughput_mkeys_s
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,0,3287000,2752512,3772.320049
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,1,3231000,2883584,3837.702259
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,2,3143000,2818048,3945.153038
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,3,3128000,2752512,3964.071611
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,4,3204000,2818048,3870.042447
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,5,3521000,3014656,3521.617722
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,6,3455000,3014656,3588.890304
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,7,3422000,2949120,3623.499708
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,8,3607000,3211264,3437.653452
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,9,3857000,3538944,3214.834327
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,10,3889000,3473408,3188.381589
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,11,3707000,3342336,3344.919342
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,12,4744000,4325376,2613.747049
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,13,4131000,3735552,3001.601549
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,14,4168000,3735552,2974.955854
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,15,5056000,4587520,2452.455696
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,16,4876000,4456448,2542.989336
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,17,4955000,4456448,2502.445207
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,18,4860000,4390912,2551.361317
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,19,4282000,3735552,2895.753386
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,20,4173000,3735552,2971.391325
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,21,4414000,3997696,2809.156321
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,22,4288000,3866624,2891.701493
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,23,4231000,3801088,2930.658473
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,24,4191000,3735552,2958.629444
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,25,4503000,4194304,2753.634466
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,26,4150000,3735552,2987.859277
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,27,4153000,3735552,2985.700939
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,28,4700000,4325376,2638.216170
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,29,4205000,3735552,2948.779073
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,30,4274000,3735552,2901.173608
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,31,4635000,4194304,2675.213808
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,32,4214000,3735552,2942.481253
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,33,4268000,3801088,2905.252109
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,34,4554000,4063232,2722.796662
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,35,4460000,3997696,2780.182960
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,36,4289000,3801088,2891.027279
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,37,4427000,3932160,2800.907161
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,38,4386000,3932160,2827.089831
output/kernels/keys_12400000/segsort_reg_n1024_m32_striped,reg,striped,1,50,1024,32,32,32,32,16384,10,12400000,256,16384,256,const(1.0),256,12109,12399616,39,4241000,3735552,2923.748173
