root,family,store,seed,runs,N,M,wpt,R,subgroups,smem_bytes,bin,n_keys,max_invocations,max_smem_size,target_wg_size,sampler,wg,segments,keys,run,wall_ns,gpu_ns,throughput_mkeys_s
output/kernels/keys_12400000/segsort_wg_n256_m32_striped,smem,striped,1,50,256,32,8,32,32,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,0,2934000,2555904,4226.268575
output/kernels/keys_12400000/segsort_wg_n256_m32_striped,smem,striped,1,50,256,32,8,32,32,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,1,2890000,2555904,4290.613149
output/kernels/keys_12400000/segsort_wg_n256_m32_striped,smem,striped,1,50,256,32,8,32,32,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,2,2935000,2555904,4224.828620
output/kernels/keys_12400000/segsort_wg_n256_m32_striped,smem,striped,1,50,256,32,8,32,32,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,3,2951000,2555904,4201.922060
output/kernels/keys_12400000/segsort_wg_n256_m32_striped,smem,striped,1,50,256,32,8,32,32,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,4,2937000,2555904,4221.951651
output/kernels/keys_12400000/segsort_wg_n256_m32_striped,smem,striped,1,50,256,32,8,32,32,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,5,2987000,2621440,4151.279545
output/kernels/keys_12400000/segsort_wg_n256_m32_striped,smem,striped,1,50,256,32,8,32,32,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,6,2929000,2555904,4233.483100
output/kernels/keys_12400000/segsort_wg_n256_m32_striped,smem,striped,1,50,256,32,8,32,32,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,7,2934000,2555904,4226.268575
output/kernels/keys_12400000/segsort_wg_n256_m32_striped,smem,striped,1,50,256,32,8,32,32,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,8,2989000,2555904,4148.501840
output/kernels/keys_12400000/segsort_wg_n256_m32_striped,smem,striped,1,50,256,32,8,32,32,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,9,2954000,2621440,4197.654705
output/kernels/keys_12400000/segsort_wg_n256_m32_striped,smem,striped,1,50,256,32,8,32,32,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,10,2961000,2555904,4187.731172
output/kernels/keys_12400000/segsort_wg_n256_m32_striped,smem,striped,1,50,256,32,8,32,32,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,11,2927000,2555904,4236.375811
output/kernels/keys_12400000/segsort_wg_n256_m32_striped,smem,striped,1,50,256,32,8,32,32,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,12,2964000,2555904,4183.492578
output/kernels/keys_12400000/segsort_wg_n256_m32_striped,smem,striped,1,50,256,32,8,32,32,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,13,3009000,2555904,4120.927883
output/kernels/keys_12400000/segsort_wg_n256_m32_striped,smem,striped,1,50,256,32,8,32,32,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,14,2958000,2621440,4191.978364
output/kernels/keys_12400000/segsort_wg_n256_m32_striped,smem,striped,1,50,256,32,8,32,32,16384,8,12400000,256,16384,256,const(1.0),256,48437,12399872,15,3019000,2555904,4107.277907
