root,family,store,seed,runs,N,M,wpt,R,subgroups,smem_bytes,bin,n_keys,max_invocations,max_smem_size,target_wg_size,sampler,wg,segments,keys,run,wall_ns,gpu_ns,throughput_mkeys_s
output/kernels/keys_12400000/segsort_reg_n32_m16_striped,reg,striped,1,50,32,16,2,32,32,16384,5,12400000,256,16384,256,const(1.0),256,387500,12400000,0,1808000,1441792,6858.407080
output/kernels/keys_12400000/segsort_reg_n32_m16_striped,reg,striped,1,50,32,16,2,32,32,16384,5,12400000,256,16384,256,const(1.0),256,387500,12400000,1,1854000,1441792,6688.241640
output/kernels/keys_12400000/segsort_reg_n32_m16_striped,reg,striped,1,50,32,16,2,32,32,16384,5,12400000,256,16384,256,const(1.0),256,387500,12400000,2,1824000,1441792,6798.245614
output/kernels/keys_12400000/segsort_reg_n32_m16_striped,reg,striped,1,50,32,16,2,32,32,16384,5,12400000,256,16384,256,const(1.0),256,387500,12400000,3,1711000,1310720,7247.223846
output/kernels/keys_12400000/segsort_reg_n32_m16_striped,reg,striped,1,50,32,16,2,32,32,16384,5,12400000,256,16384,256,const(1.0),256,387500,12400000,4,839000,524288,14779.499404
output/kernels/keys_12400000/segsort_reg_n32_m16_striped,reg,striped,1,50,32,16,2,32,32,16384,5,12400000,256,16384,256,const(1.0),256,387500,12400000,5,829000,524288,14957.780458
output/kernels/keys_12400000/segsort_reg_n32_m16_striped,reg,striped,1,50,32,16,2,32,32,16384,5,12400000,256,16384,256,const(1.0),256,387500,12400000,6,825000,524288,15030.303030
output/kernels/keys_12400000/segsort_reg_n32_m16_striped,reg,striped,1,50,32,16,2,32,32,16384,5,12400000,256,16384,256,const(1.0),256,387500,12400000,7,779000,458752,15917.843389
output/kernels/keys_12400000/segsort_reg_n32_m16_striped,reg,striped,1,50,32,16,2,32,32,16384,5,12400000,256,16384,256,const(1.0),256,387500,12400000,8,783000,458752,15836.526181
output/kernels/keys_12400000/segsort_reg_n32_m16_striped,reg,striped,1,50,32,16,2,32,32,16384,5,12400000,256,16384,256,const(1.0),256,387500,12400000,9,777000,524288,15958.815959
output/kernels/keys_12400000/segsort_reg_n32_m16_striped,reg,striped,1,50,32,16,2,32,32,16384,5,12400000,256,16384,256,const(1.0),256,387500,12400000,10,776000,524288,15979.381443
output/kernels/keys_12400000/segsort_reg_n32_m16_striped,reg,striped,1,50,32,16,2,32,32,16384,5,12400000,256,16384,256,const(1.0),256,387500,12400000,11,808000,524288,15346.534653
