root,family,store,seed,runs,N,M,wpt,R,subgroups,smem_bytes,bin,n_keys,max_invocations,max_smem_size,target_wg_size,sampler,wg,segments,keys,run,wall_ns,gpu_ns,throughput_mkeys_s
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,0,12098000,11730944,1024.846421
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,1,12603000,12058624,983.781005
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,2,11714000,11337728,1058.442206
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,3,11199000,10747904,1107.115992
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,4,11057000,10616832,1121.334177
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,5,10846000,10354688,1143.148811
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,6,10637000,10223616,1165.609852
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,7,10289000,9895936,1205.033725
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,8,10108000,9764864,1226.611793
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,9,10015000,9633792,1238.002197
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,10,9846000,9502720,1259.251676
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,11,9521000,9175040,1302.236320
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,12,9635000,9175040,1286.828438
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,13,9489000,9043968,1306.627885
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,14,9273000,8912896,1337.063733
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,15,9346000,8912896,1326.620158
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,16,9187000,8847360,1349.580059
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,17,9249000,8847360,1340.533247
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,18,9178000,8781824,1350.903465
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,19,9216000,8847360,1345.333333
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,20,9223000,8781824,1344.312263
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,21,9208000,8847360,1346.502172
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,22,9437000,8978432,1313.827699
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,23,9219000,8847360,1344.895542
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,24,9213000,8847360,1345.771410
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,25,9217000,8847360,1345.187371
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,26,9179000,8781824,1350.756292
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,27,9369000,8978432,1323.363433
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,28,9166000,8847360,1352.672049
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,29,9210000,8847360,1346.209772
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,30,9345000,8912896,1326.762119
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,31,9173000,8781824,1351.639812
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,32,9441000,8978432,1313.271052
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,33,9275000,8847360,1336.775418
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,34,9228000,8847360,1343.583875
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,35,9118000,8781824,1359.792937
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,36,9190000,8847360,1349.139499
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,37,9346000,8912896,1326.620158
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,38,9327000,8847360,1329.322612
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,39,9285000,8912896,1335.335703
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,40,9168000,8781824,1352.376963
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,41,9213000,8847360,1345.771410
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,42,9242000,8912896,1341.548583
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,43,9173000,8781824,1351.639812
output/kernels/keys_12400000/segsort_hybmerge_sg8_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,8,8,16384,11,12400000,256,16384,256,const(1.0),64,6054,12398592,44,9289000,8912896,1334.760685
