root,family,store,seed,runs,N,M,wpt,R,subgroups,smem_bytes,bin,n_keys,max_invocations,max_smem_size,target_wg_size,sampler,wg,segments,keys,run,wall_ns,gpu_ns,throughput_mkeys_s
output/kernels/keys_12400000/segsort_hybrid_sg16_n1024_m32_block_smem32k,hybrid,block,1,50,1024,32,32,16,16,32768,10,12400000,256,32768,256,const(1.0),128,12109,12399616,0,6298000,5898240,1968.818037
output/kernels/keys_12400000/segsort_hybrid_sg16_n1024_m32_block_smem32k,hybrid,block,1,50,1024,32,32,16,16,32768,10,12400000,256,32768,256,const(1.0),128,12109,12399616,1,6352000,5963776,1952.080605
output/kernels/keys_12400000/segsort_hybrid_sg16_n1024_m32_block_smem32k,hybrid,block,1,50,1024,32,32,16,16,32768,10,12400000,256,32768,256,const(1.0),128,12109,12399616,2,6372000,5898240,1945.953547
output/kernels/keys_12400000/segsort_hybrid_sg16_n1024_m32_block_smem32k,hybrid,block,1,50,1024,32,32,16,16,32768,10,12400000,256,32768,256,const(1.0),128,12109,12399616,3,6210000,5832704,1996.717552
output/kernels/keys_12400000/segsort_hybrid_sg16_n1024_m32_block_smem32k,hybrid,block,1,50,1024,32,32,16,16,32768,10,12400000,256,32768,256,const(1.0),128,12109,12399616,4,6311000,5898240,1964.762478
output/kernels/keys_12400000/segsort_hybrid_sg16_n1024_m32_block_smem32k,hybrid,block,1,50,1024,32,32,16,16,32768,10,12400000,256,32768,256,const(1.0),128,12109,12399616,5,6565000,6094848,1888.745773
output/kernels/keys_12400000/segsort_hybrid_sg16_n1024_m32_block_smem32k,hybrid,block,1,50,1024,32,32,16,16,32768,10,12400000,256,32768,256,const(1.0),128,12109,12399616,6,6360000,5898240,1949.625157
output/kernels/keys_12400000/segsort_hybrid_sg16_n1024_m32_block_smem32k,hybrid,block,1,50,1024,32,32,16,16,32768,10,12400000,256,32768,256,const(1.0),128,12109,12399616,7,6315000,5898240,1963.517973
output/kernels/keys_12400000/segsort_hybrid_sg16_n1024_m32_block_smem32k,hybrid,block,1,50,1024,32,32,16,16,32768,10,12400000,256,32768,256,const(1.0),128,12109,12399616,8,6455000,6029312,1920.931991
output/kernels/keys_12400000/segsort_hybrid_sg16_n1024_m32_block_smem32k,hybrid,block,1,50,1024,32,32,16,16,32768,10,12400000,256,32768,256,const(1.0),128,12109,12399616,9,6359000,5898240,1949.931750
