root,family,store,seed,runs,N,M,wpt,R,subgroups,smem_bytes,bin,n_keys,max_invocations,max_smem_size,target_wg_size,sampler,wg,segments,keys,run,wall_ns,gpu_ns,throughput_mkeys_s
output/kernels/keys_12400000/segsort_hybmerge_sg16_smem16k_n256_m32_block,hybmerge,block,1,50,256,32,8,16,16,16384,8,12400000,256,16384,256,const(1.0),32,48437,12399872,0,3466000,3080192,3577.574149
output/kernels/keys_12400000/segsort_hybmerge_sg16_smem16k_n256_m32_block,hybmerge,block,1,50,256,32,8,16,16,16384,8,12400000,256,16384,256,const(1.0),32,48437,12399872,1,3419000,3080192,3626.754022
output/kernels/keys_12400000/segsort_hybmerge_sg16_smem16k_n256_m32_block,hybmerge,block,1,50,256,32,8,16,16,16384,8,12400000,256,16384,256,const(1.0),32,48437,12399872,2,3448000,3080192,3596.250580
output/kernels/keys_12400000/segsort_hybmerge_sg16_smem16k_n256_m32_block,hybmerge,block,1,50,256,32,8,16,16,16384,8,12400000,256,16384,256,const(1.0),32,48437,12399872,3,4527000,4128768,2739.092556
output/kernels/keys_12400000/segsort_hybmerge_sg16_smem16k_n256_m32_block,hybmerge,block,1,50,256,32,8,16,16,16384,8,12400000,256,16384,256,const(1.0),32,48437,12399872,4,3671000,3211264,3377.791338
output/kernels/keys_12400000/segsort_hybmerge_sg16_smem16k_n256_m32_block,hybmerge,block,1,50,256,32,8,16,16,16384,8,12400000,256,16384,256,const(1.0),32,48437,12399872,5,3400000,3014656,3647.021176
output/kernels/keys_12400000/segsort_hybmerge_sg16_smem16k_n256_m32_block,hybmerge,block,1,50,256,32,8,16,16,16384,8,12400000,256,16384,256,const(1.0),32,48437,12399872,6,3690000,3276800,3360.398916
output/kernels/keys_12400000/segsort_hybmerge_sg16_smem16k_n256_m32_block,hybmerge,block,1,50,256,32,8,16,16,16384,8,12400000,256,16384,256,const(1.0),32,48437,12399872,7,4602000,4128768,2694.452847
output/kernels/keys_12400000/segsort_hybmerge_sg16_smem16k_n256_m32_block,hybmerge,block,1,50,256,32,8,16,16,16384,8,12400000,256,16384,256,const(1.0),32,48437,12399872,8,3625000,3211264,3420.654345
output/kernels/keys_12400000/segsort_hybmerge_sg16_smem16k_n256_m32_block,hybmerge,block,1,50,256,32,8,16,16,16384,8,12400000,256,16384,256,const(1.0),32,48437,12399872,9,3474000,3014656,3569.335636
output/kernels/keys_12400000/segsort_hybmerge_sg16_smem16k_n256_m32_block,hybmerge,block,1,50,256,32,8,16,16,16384,8,12400000,256,16384,256,const(1.0),32,48437,12399872,10,4422000,3932160,2804.132067
output/kernels/keys_12400000/segsort_hybmerge_sg16_smem16k_n256_m32_block,hybmerge,block,1,50,256,32,8,16,16,16384,8,12400000,256,16384,256,const(1.0),32,48437,12399872,11,4497000,3997696,2757.365355
output/kernels/keys_12400000/segsort_hybmerge_sg16_smem16k_n256_m32_block,hybmerge,block,1,50,256,32,8,16,16,16384,8,12400000,256,16384,256,const(1.0),32,48437,12399872,12,3628000,3211264,3417.825799
output/kernels/keys_12400000/segsort_hybmerge_sg16_smem16k_n256_m32_block,hybmerge,block,1,50,256,32,8,16,16,16384,8,12400000,256,16384,256,const(1.0),32,48437,12399872,13,3607000,3211264,3437.724425
output/kernels/keys_12400000/segsort_hybmerge_sg16_smem16k_n256_m32_block,hybmerge,block,1,50,256,32,8,16,16,16384,8,12400000,256,16384,256,const(1.0),32,48437,12399872,14,4643000,4194304,2670.659487
output/kernels/keys_12400000/segsort_hybmerge_sg16_smem16k_n256_m32_block,hybmerge,block,1,50,256,32,8,16,16,16384,8,12400000,256,16384,256,const(1.0),32,48437,12399872,15,4474000,3997696,2771.540456
output/kernels/keys_12400000/segsort_hybmerge_sg16_smem16k_n256_m32_block,hybmerge,block,1,50,256,32,8,16,16,16384,8,12400000,256,16384,256,const(1.0),32,48437,12399872,16,3527000,3145728,3515.699461
output/kernels/keys_12400000/segsort_hybmerge_sg16_smem16k_n256_m32_block,hybmerge,block,1,50,256,32,8,16,16,16384,8,12400000,256,16384,256,const(1.0),32,48437,12399872,17,4550000,4063232,2725.246593
output/kernels/keys_12400000/segsort_hybmerge_sg16_smem16k_n256_m32_block,hybmerge,block,1,50,256,32,8,16,16,16384,8,12400000,256,16384,256,const(1.0),32,48437,12399872,18,4515000,4063232,2746.372536
output/kernels/keys_12400000/segsort_hybmerge_sg16_smem16k_n256_m32_block,hybmerge,block,1,50,256,32,8,16,16,16384,8,12400000,256,16384,256,const(1.0),32,48437,12399872,19,4540000,3997696,2731.249339
output/kernels/keys_12400000/segsort_hybmerge_sg16_smem16k_n256_m32_block,hybmerge,block,1,50,256,32,8,16,16,16384,8,12400000,256,16384,256,const(1.0),32,48437,12399872,20,4522000,3997696,2742.121185
output/kernels/keys_12400000/segsort_hybmerge_sg16_smem16k_n256_m32_block,hybmerge,block,1,50,256,32,8,16,16,16384,8,12400000,256,16384,256,const(1.0),32,48437,12399872,21,4446000,3997696,2788.995052
output/kernels/keys_12400000/segsort_hybmerge_sg16_smem16k_n256_m32_block,hybmerge,block,1,50,256,32,8,16,16,16384,8,12400000,256,16384,256,const(1.0),32,48437,12399872,22,4469000,4063232,2774.641307
output/kernels/keys_12400000/segsort_hybmerge_sg16_smem16k_n256_m32_block,hybmerge,block,1,50,256,32,8,16,16,16384,8,12400000,256,16384,256,const(1.0),32,48437,12399872,23,5416000,4915200,2289.488922
