root,family,store,seed,runs,N,M,wpt,R,subgroups,smem_bytes,bin,n_keys,max_invocations,max_smem_size,target_wg_size,sampler,wg,segments,keys,run,wall_ns,gpu_ns,throughput_mkeys_s
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,0,3001000,2031616,4131.956015
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,1,2931000,2031616,4230.638008
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,2,2429000,1966080,5104.981474
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,3,2975000,2031616,4168.067227
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,4,3030000,2097152,4092.409241
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,5,2968000,2031616,4177.897574
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,6,2434000,1966080,5094.494659
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,7,2987000,2031616,4151.322397
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,8,2985000,2031616,4154.103853
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,9,2909000,2031616,4262.633207
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,10,2402000,2031616,5162.364696
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,11,2408000,2031616,5149.501661
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,12,2363000,1966080,5247.566653
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,13,2991000,2097152,4145.770645
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,14,2466000,2031616,5028.386050
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,15,2425000,2031616,5113.402062
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,16,2407000,2031616,5151.641047
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,17,2426000,2031616,5111.294312
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,18,2378000,2031616,5214.465938
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,19,2414000,2031616,5136.702568
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,20,2409000,1966080,5147.364051
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,21,2413000,1966080,5138.831330
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,22,2384000,1966080,5201.342282
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,23,2389000,2031616,5190.456258
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,24,2384000,1966080,5201.342282
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,25,2366000,1966080,5240.912933
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,26,2397000,2031616,5173.133083
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,27,2399000,2031616,5168.820342
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,28,2402000,1966080,5162.364696
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,29,2422000,2031616,5119.735756
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,30,2359000,1966080,5256.464604
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,31,2374000,1966080,5223.251896
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,32,2360000,2031616,5254.237288
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,33,2367000,2031616,5238.698775
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,34,2366000,1966080,5240.912933
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,35,2375000,1966080,5221.052632
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,36,2423000,2031616,5117.622782
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,37,2352000,2031616,5272.108844
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,38,2332000,1966080,5317.324185
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,39,2380000,2031616,5210.084034
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,40,2450000,2031616,5061.224490
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,41,2383000,1966080,5203.524969
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,42,2365000,1966080,5243.128964
output/kernels/keys_12400000/segsort_wg_n32_m1_block_smem32k,smem,block,1,50,32,1,32,32,32,32768,5,12400000,256,32768,256,const(1.0),128,387500,12400000,43,2388000,2031616,5192.629816
