root,family,store,seed,runs,N,M,wpt,R,subgroups,smem_bytes,bin,n_keys,max_invocations,max_smem_size,target_wg_size,sampler,wg,segments,keys,run,wall_ns,gpu_ns,throughput_mkeys_s
output/kernels/keys_102400000/segsort_hybrid_sg8_n512_m128_striped,hybrid,striped,1,50,512,128,4,8,8,16384,9,102400000,256,16384,256,const(1.0),256,200000,102400000,0,17478000,17104896,5858.793912
output/kernels/keys_102400000/segsort_hybrid_sg8_n512_m128_striped,hybrid,striped,1,50,512,128,4,8,8,16384,9,102400000,256,16384,256,const(1.0),256,200000,102400000,1,17436000,17039360,5872.906630
output/kernels/keys_102400000/segsort_hybrid_sg8_n512_m128_striped,hybrid,striped,1,50,512,128,4,8,8,16384,9,102400000,256,16384,256,const(1.0),256,200000,102400000,2,17367000,16973824,5896.239995
output/kernels/keys_102400000/segsort_hybrid_sg8_n512_m128_striped,hybrid,striped,1,50,512,128,4,8,8,16384,9,102400000,256,16384,256,const(1.0),256,200000,102400000,3,17429000,16973824,5875.265362
output/kernels/keys_102400000/segsort_hybrid_sg8_n512_m128_striped,hybrid,striped,1,50,512,128,4,8,8,16384,9,102400000,256,16384,256,const(1.0),256,200000,102400000,4,17487000,17039360,5855.778578
output/kernels/keys_102400000/segsort_hybrid_sg8_n512_m128_striped,hybrid,striped,1,50,512,128,4,8,8,16384,9,102400000,256,16384,256,const(1.0),256,200000,102400000,5,17430000,17039360,5874.928285
output/kernels/keys_102400000/segsort_hybrid_sg8_n512_m128_striped,hybrid,striped,1,50,512,128,4,8,8,16384,9,102400000,256,16384,256,const(1.0),256,200000,102400000,6,17475000,17039360,5859.799714
output/kernels/keys_102400000/segsort_hybrid_sg8_n512_m128_striped,hybrid,striped,1,50,512,128,4,8,8,16384,9,102400000,256,16384,256,const(1.0),256,200000,102400000,7,17503000,16973824,5850.425641
output/kernels/keys_102400000/segsort_hybrid_sg8_n512_m128_striped,hybrid,striped,1,50,512,128,4,8,8,16384,9,102400000,256,16384,256,const(1.0),256,200000,102400000,8,17519000,16973824,5845.082482
output/kernels/keys_102400000/segsort_hybrid_sg8_n512_m128_striped,hybrid,striped,1,50,512,128,4,8,8,16384,9,102400000,256,16384,256,const(1.0),256,200000,102400000,9,17408000,16973824,5882.352941
output/kernels/keys_102400000/segsort_hybrid_sg8_n512_m128_striped,hybrid,striped,1,50,512,128,4,8,8,16384,9,102400000,256,16384,256,const(1.0),256,200000,102400000,10,17423000,16973824,5877.288641
output/kernels/keys_102400000/segsort_hybrid_sg8_n512_m128_striped,hybrid,striped,1,50,512,128,4,8,8,16384,9,102400000,256,16384,256,const(1.0),256,200000,102400000,11,17560000,17170432,5831.435080
output/kernels/keys_102400000/segsort_hybrid_sg8_n512_m128_striped,hybrid,striped,1,50,512,128,4,8,8,16384,9,102400000,256,16384,256,const(1.0),256,200000,102400000,12,17501000,16973824,5851.094223
output/kernels/keys_102400000/segsort_hybrid_sg8_n512_m128_striped,hybrid,striped,1,50,512,128,4,8,8,16384,9,102400000,256,16384,256,const(1.0),256,200000,102400000,13,17447000,17039360,5869.203875
output/kernels/keys_102400000/segsort_hybrid_sg8_n512_m128_striped,hybrid,striped,1,50,512,128,4,8,8,16384,9,102400000,256,16384,256,const(1.0),256,200000,102400000,14,17593000,17039360,5820.496788
output/kernels/keys_102400000/segsort_hybrid_sg8_n512_m128_striped,hybrid,striped,1,50,512,128,4,8,8,16384,9,102400000,256,16384,256,const(1.0),256,200000,102400000,15,17439000,16973824,5871.896324
