root,family,store,seed,runs,N,M,wpt,R,subgroups,smem_bytes,bin,n_keys,max_invocations,max_smem_size,target_wg_size,sampler,wg,segments,keys,run,wall_ns,gpu_ns,throughput_mkeys_s
output/kernels/keys_102400000/segsort_cutemerge_sg32_smem16k_n2048_m256_block,cutemerge,block,1,50,2048,256,8,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,0,19906000,19529728,5144.177635
output/kernels/keys_102400000/segsort_cutemerge_sg32_smem16k_n2048_m256_block,cutemerge,block,1,50,2048,256,8,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,1,19520000,19136512,5245.901639
output/kernels/keys_102400000/segsort_cutemerge_sg32_smem16k_n2048_m256_block,cutemerge,block,1,50,2048,256,8,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,2,19973000,19595264,5126.921344
output/kernels/keys_102400000/segsort_cutemerge_sg32_smem16k_n2048_m256_block,cutemerge,block,1,50,2048,256,8,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,3,19742000,19267584,5186.911154
output/kernels/keys_102400000/segsort_cutemerge_sg32_smem16k_n2048_m256_block,cutemerge,block,1,50,2048,256,8,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,4,19776000,19398656,5177.993528
output/kernels/keys_102400000/segsort_cutemerge_sg32_smem16k_n2048_m256_block,cutemerge,block,1,50,2048,256,8,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,5,20043000,19595264,5109.015616
output/kernels/keys_102400000/segsort_cutemerge_sg32_smem16k_n2048_m256_block,cutemerge,block,1,50,2048,256,8,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,6,19602000,19202048,5223.956739
output/kernels/keys_102400000/segsort_cutemerge_sg32_smem16k_n2048_m256_block,cutemerge,block,1,50,2048,256,8,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,7,20955000,19267584,4886.661895
output/kernels/keys_102400000/segsort_cutemerge_sg32_smem16k_n2048_m256_block,cutemerge,block,1,50,2048,256,8,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,8,19639000,19267584,5214.114772
output/kernels/keys_102400000/segsort_cutemerge_sg32_smem16k_n2048_m256_block,cutemerge,block,1,50,2048,256,8,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,9,19717000,19333120,5193.487853
output/kernels/keys_102400000/segsort_cutemerge_sg32_smem16k_n2048_m256_block,cutemerge,block,1,50,2048,256,8,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,10,20361000,19595264,5029.222533
output/kernels/keys_102400000/segsort_cutemerge_sg32_smem16k_n2048_m256_block,cutemerge,block,1,50,2048,256,8,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,11,19846000,19398656,5159.729920
output/kernels/keys_102400000/segsort_cutemerge_sg32_smem16k_n2048_m256_block,cutemerge,block,1,50,2048,256,8,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,12,19759000,19398656,5182.448504
output/kernels/keys_102400000/segsort_cutemerge_sg32_smem16k_n2048_m256_block,cutemerge,block,1,50,2048,256,8,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,13,20043000,19726336,5109.015616
output/kernels/keys_102400000/segsort_cutemerge_sg32_smem16k_n2048_m256_block,cutemerge,block,1,50,2048,256,8,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,14,19880000,19464192,5150.905433
output/kernels/keys_102400000/segsort_cutemerge_sg32_smem16k_n2048_m256_block,cutemerge,block,1,50,2048,256,8,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,15,19580000,19136512,5229.826353
output/kernels/keys_102400000/segsort_cutemerge_sg32_smem16k_n2048_m256_block,cutemerge,block,1,50,2048,256,8,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,16,19943000,19529728,5134.633706
output/kernels/keys_102400000/segsort_cutemerge_sg32_smem16k_n2048_m256_block,cutemerge,block,1,50,2048,256,8,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,17,19778000,19333120,5177.469916
output/kernels/keys_102400000/segsort_cutemerge_sg32_smem16k_n2048_m256_block,cutemerge,block,1,50,2048,256,8,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,18,19828000,19398656,5164.413960
output/kernels/keys_102400000/segsort_cutemerge_sg32_smem16k_n2048_m256_block,cutemerge,block,1,50,2048,256,8,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,19,20149000,19791872,5082.138071
output/kernels/keys_102400000/segsort_cutemerge_sg32_smem16k_n2048_m256_block,cutemerge,block,1,50,2048,256,8,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,20,19884000,19464192,5149.869242
output/kernels/keys_102400000/segsort_cutemerge_sg32_smem16k_n2048_m256_block,cutemerge,block,1,50,2048,256,8,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,21,20208000,19791872,5067.300079
output/kernels/keys_102400000/segsort_cutemerge_sg32_smem16k_n2048_m256_block,cutemerge,block,1,50,2048,256,8,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,22,20022000,19595264,5114.374188
output/kernels/keys_102400000/segsort_cutemerge_sg32_smem16k_n2048_m256_block,cutemerge,block,1,50,2048,256,8,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,23,19676000,19267584,5204.309819
