root,family,store,seed,runs,N,M,wpt,R,subgroups,smem_bytes,bin,n_keys,max_invocations,max_smem_size,target_wg_size,sampler,wg,segments,keys,run,wall_ns,gpu_ns,throughput_mkeys_s
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,0,166835000,166330368,613.780082
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,1,163911000,163381248,624.729274
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,2,161934000,161415168,632.356392
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,3,160849000,160301056,636.621925
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,4,164789000,164233216,621.400700
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,5,166905000,166461440,613.522663
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,6,158349000,157810688,646.672856
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,7,165765000,165281792,617.741984
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,8,166093000,165609472,616.522069
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,9,165272000,164757504,619.584685
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,10,157265000,156696576,651.130258
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,11,160885000,160366592,636.479473
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,12,164787000,164298752,621.408242
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,13,164618000,164102144,622.046192
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,14,164231000,163708928,623.512004
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,15,164767000,164298752,621.483671
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,16,166004000,165478400,616.852606
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,17,159336000,158859264,642.667068
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,18,164247000,163708928,623.451265
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,19,166005000,165347328,616.848890
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,20,156975000,156499968,652.333174
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,21,158919000,158400512,644.353413
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,22,166509000,166002688,614.981773
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,23,164113000,163643392,623.960320
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,24,164635000,164167680,621.981960
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,25,166133000,165609472,616.373628
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,26,165410000,164954112,619.067771
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,27,156787000,156237824,653.115373
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,28,165048000,164495360,620.425573
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,29,158123000,157614080,647.597124
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,30,159818000,159318016,640.728829
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,31,166101000,165675008,616.492375
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,32,165656000,165216256,618.148452
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,33,158097000,157614080,647.703625
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,34,166115000,165609472,616.440418
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,35,158145000,157614080,647.507035
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,36,165755000,165281792,617.779253
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,37,165817000,165281792,617.548261
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,38,166600000,166068224,614.645858
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,39,166659000,166133760,614.428264
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,40,166271000,165806080,615.862057
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,41,167904000,167313408,609.872308
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,42,157694000,157155328,649.358885
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,43,165738000,165216256,617.842619
output/kernels/keys_102400000/segsort_reg_n2048_m32_block,reg,block,1,50,2048,32,64,32,32,16384,11,102400000,256,16384,256,const(1.0),256,50000,102400000,44,157244000,156762112,651.217217
