root,family,store,seed,runs,N,M,wpt,R,subgroups,smem_bytes,bin,n_keys,max_invocations,max_smem_size,target_wg_size,sampler,wg,segments,keys,run,wall_ns,gpu_ns,throughput_mkeys_s
output/kernels/keys_268435456/segsort_wg_n32_m16_block,smem,block,1,50,32,16,2,32,32,16384,5,268435456,256,16384,256,const(1.0),256,8388608,268435456,0,13841000,13369344,19394.224117
output/kernels/keys_268435456/segsort_wg_n32_m16_block,smem,block,1,50,32,16,2,32,32,16384,5,268435456,256,16384,256,const(1.0),256,8388608,268435456,1,13754000,13369344,19516.900974
output/kernels/keys_268435456/segsort_wg_n32_m16_block,smem,block,1,50,32,16,2,32,32,16384,5,268435456,256,16384,256,const(1.0),256,8388608,268435456,2,13809000,13434880,19439.166920
output/kernels/keys_268435456/segsort_wg_n32_m16_block,smem,block,1,50,32,16,2,32,32,16384,5,268435456,256,16384,256,const(1.0),256,8388608,268435456,3,13822000,13369344,19420.883808
output/kernels/keys_268435456/segsort_wg_n32_m16_block,smem,block,1,50,32,16,2,32,32,16384,5,268435456,256,16384,256,const(1.0),256,8388608,268435456,4,13766000,13369344,19499.887840
output/kernels/keys_268435456/segsort_wg_n32_m16_block,smem,block,1,50,32,16,2,32,32,16384,5,268435456,256,16384,256,const(1.0),256,8388608,268435456,5,13882000,13369344,19336.943956
output/kernels/keys_268435456/segsort_wg_n32_m16_block,smem,block,1,50,32,16,2,32,32,16384,5,268435456,256,16384,256,const(1.0),256,8388608,268435456,6,13791000,13369344,19464.538902
output/kernels/keys_268435456/segsort_wg_n32_m16_block,smem,block,1,50,32,16,2,32,32,16384,5,268435456,256,16384,256,const(1.0),256,8388608,268435456,7,13805000,13434880,19444.799420
output/kernels/keys_268435456/segsort_wg_n32_m16_block,smem,block,1,50,32,16,2,32,32,16384,5,268435456,256,16384,256,const(1.0),256,8388608,268435456,8,13802000,13369344,19449.025938
output/kernels/keys_268435456/segsort_wg_n32_m16_block,smem,block,1,50,32,16,2,32,32,16384,5,268435456,256,16384,256,const(1.0),256,8388608,268435456,9,13799000,13434880,19453.254294
output/kernels/keys_268435456/segsort_wg_n32_m16_block,smem,block,1,50,32,16,2,32,32,16384,5,268435456,256,16384,256,const(1.0),256,8388608,268435456,10,13842000,13369344,19392.823002
output/kernels/keys_268435456/segsort_wg_n32_m16_block,smem,block,1,50,32,16,2,32,32,16384,5,268435456,256,16384,256,const(1.0),256,8388608,268435456,11,13741000,13369344,19535.365403
output/kernels/keys_268435456/segsort_wg_n32_m16_block,smem,block,1,50,32,16,2,32,32,16384,5,268435456,256,16384,256,const(1.0),256,8388608,268435456,12,13844000,13369344,19390.021381
output/kernels/keys_268435456/segsort_wg_n32_m16_block,smem,block,1,50,32,16,2,32,32,16384,5,268435456,256,16384,256,const(1.0),256,8388608,268435456,13,13843000,13434880,19391.422091
output/kernels/keys_268435456/segsort_wg_n32_m16_block,smem,block,1,50,32,16,2,32,32,16384,5,268435456,256,16384,256,const(1.0),256,8388608,268435456,14,13854000,13434880,19376.025408
output/kernels/keys_268435456/segsort_wg_n32_m16_block,smem,block,1,50,32,16,2,32,32,16384,5,268435456,256,16384,256,const(1.0),256,8388608,268435456,15,13809000,13369344,19439.166920
output/kernels/keys_268435456/segsort_wg_n32_m16_block,smem,block,1,50,32,16,2,32,32,16384,5,268435456,256,16384,256,const(1.0),256,8388608,268435456,16,13863000,13434880,19363.446296
output/kernels/keys_268435456/segsort_wg_n32_m16_block,smem,block,1,50,32,16,2,32,32,16384,5,268435456,256,16384,256,const(1.0),256,8388608,268435456,17,13853000,13434880,19377.424096
