root,family,store,seed,runs,N,M,wpt,R,subgroups,smem_bytes,bin,n_keys,max_invocations,max_smem_size,target_wg_size,sampler,wg,segments,keys,run,wall_ns,gpu_ns,throughput_mkeys_s
output/kernels/keys_268435456/segsort_wg_n128_m4_striped_smem32k,smem,striped,1,50,128,4,32,32,32,32768,7,268435456,256,32768,256,const(1.0),128,2097152,268435456,0,138516000,137953280,1937.938260
output/kernels/keys_268435456/segsort_wg_n128_m4_striped_smem32k,smem,striped,1,50,128,4,32,32,32,32768,7,268435456,256,32768,256,const(1.0),128,2097152,268435456,1,137516000,137035776,1952.030716
output/kernels/keys_268435456/segsort_wg_n128_m4_striped_smem32k,smem,striped,1,50,128,4,32,32,32,32768,7,268435456,256,32768,256,const(1.0),128,2097152,268435456,2,137214000,136708096,1956.327022
output/kernels/keys_268435456/segsort_wg_n128_m4_striped_smem32k,smem,striped,1,50,128,4,32,32,32,32768,7,268435456,256,32768,256,const(1.0),128,2097152,268435456,3,137598000,137035776,1950.867425
output/kernels/keys_268435456/segsort_wg_n128_m4_striped_smem32k,smem,striped,1,50,128,4,32,32,32,32768,7,268435456,256,32768,256,const(1.0),128,2097152,268435456,4,138042000,137560064,1944.592631
output/kernels/keys_268435456/segsort_wg_n128_m4_striped_smem32k,smem,striped,1,50,128,4,32,32,32,32768,7,268435456,256,32768,256,const(1.0),128,2097152,268435456,5,138030000,137494528,1944.761689
output/kernels/keys_268435456/segsort_wg_n128_m4_striped_smem32k,smem,striped,1,50,128,4,32,32,32,32768,7,268435456,256,32768,256,const(1.0),128,2097152,268435456,6,137162000,136642560,1957.068692
output/kernels/keys_268435456/segsort_wg_n128_m4_striped_smem32k,smem,striped,1,50,128,4,32,32,32,32768,7,268435456,256,32768,256,const(1.0),128,2097152,268435456,7,137558000,137035776,1951.434711
output/kernels/keys_268435456/segsort_wg_n128_m4_striped_smem32k,smem,striped,1,50,128,4,32,32,32,32768,7,268435456,256,32768,256,const(1.0),128,2097152,268435456,8,137140000,136642560,1957.382645
output/kernels/keys_268435456/segsort_wg_n128_m4_striped_smem32k,smem,striped,1,50,128,4,32,32,32,32768,7,268435456,256,32768,256,const(1.0),128,2097152,268435456,9,137561000,137101312,1951.392153
output/kernels/keys_268435456/segsort_wg_n128_m4_striped_smem32k,smem,striped,1,50,128,4,32,32,32,32768,7,268435456,256,32768,256,const(1.0),128,2097152,268435456,10,138184000,137625600,1942.594338
output/kernels/keys_268435456/segsort_wg_n128_m4_striped_smem32k,smem,striped,1,50,128,4,32,32,32,32768,7,268435456,256,32768,256,const(1.0),128,2097152,268435456,11,137562000,137101312,1951.377968
output/kernels/keys_268435456/segsort_wg_n128_m4_striped_smem32k,smem,striped,1,50,128,4,32,32,32,32768,7,268435456,256,32768,256,const(1.0),128,2097152,268435456,12,137533000,137101312,1951.789432
output/kernels/keys_268435456/segsort_wg_n128_m4_striped_smem32k,smem,striped,1,50,128,4,32,32,32,32768,7,268435456,256,32768,256,const(1.0),128,2097152,268435456,13,136628000,136183808,1964.717745
output/kernels/keys_268435456/segsort_wg_n128_m4_striped_smem32k,smem,striped,1,50,128,4,32,32,32,32768,7,268435456,256,32768,256,const(1.0),128,2097152,268435456,14,138028000,137494528,1944.789869
output/kernels/keys_268435456/segsort_wg_n128_m4_striped_smem32k,smem,striped,1,50,128,4,32,32,32,32768,7,268435456,256,32768,256,const(1.0),128,2097152,268435456,15,137557000,137101312,1951.448898
output/kernels/keys_268435456/segsort_wg_n128_m4_striped_smem32k,smem,striped,1,50,128,4,32,32,32,32768,7,268435456,256,32768,256,const(1.0),128,2097152,268435456,16,137684000,137166848,1949.648877
output/kernels/keys_268435456/segsort_wg_n128_m4_striped_smem32k,smem,striped,1,50,128,4,32,32,32,32768,7,268435456,256,32768,256,const(1.0),128,2097152,268435456,17,137502000,136970240,1952.229466
output/kernels/keys_268435456/segsort_wg_n128_m4_striped_smem32k,smem,striped,1,50,128,4,32,32,32,32768,7,268435456,256,32768,256,const(1.0),128,2097152,268435456,18,137912000,137428992,1946.425663
output/kernels/keys_268435456/segsort_wg_n128_m4_striped_smem32k,smem,striped,1,50,128,4,32,32,32,32768,7,268435456,256,32768,256,const(1.0),128,2097152,268435456,19,137247000,136773632,1955.856638
output/kernels/keys_268435456/segsort_wg_n128_m4_striped_smem32k,smem,striped,1,50,128,4,32,32,32,32768,7,268435456,256,32768,256,const(1.0),128,2097152,268435456,20,137467000,137101312,1952.726516
output/kernels/keys_268435456/segsort_wg_n128_m4_striped_smem32k,smem,striped,1,50,128,4,32,32,32,32768,7,268435456,256,32768,256,const(1.0),128,2097152,268435456,21,137015000,136445952,1959.168383
output/kernels/keys_268435456/segsort_wg_n128_m4_striped_smem32k,smem,striped,1,50,128,4,32,32,32,32768,7,268435456,256,32768,256,const(1.0),128,2097152,268435456,22,137549000,137101312,1951.562396
output/kernels/keys_268435456/segsort_wg_n128_m4_striped_smem32k,smem,striped,1,50,128,4,32,32,32,32768,7,268435456,256,32768,256,const(1.0),128,2097152,268435456,23,137576000,137101312,1951.179392
output/kernels/keys_268435456/segsort_wg_n128_m4_striped_smem32k,smem,striped,1,50,128,4,32,32,32,32768,7,268435456,256,32768,256,const(1.0),128,2097152,268435456,24,137756000,137166848,1948.629867
output/kernels/keys_268435456/segsort_wg_n128_m4_striped_smem32k,smem,striped,1,50,128,4,32,32,32,32768,7,268435456,256,32768,256,const(1.0),128,2097152,268435456,25,137448000,136970240,1952.996450
output/kernels/keys_268435456/segsort_wg_n128_m4_striped_smem32k,smem,striped,1,50,128,4,32,32,32,32768,7,268435456,256,32768,256,const(1.0),128,2097152,268435456,26,137071000,136577024,1958.367970
output/kernels/keys_268435456/segsort_wg_n128_m4_striped_smem32k,smem,striped,1,50,128,4,32,32,32,32768,7,268435456,256,32768,256,const(1.0),128,2097152,268435456,27,136867000,136314880,1961.286914
output/kernels/keys_268435456/segsort_wg_n128_m4_striped_smem32k,smem,striped,1,50,128,4,32,32,32,32768,7,268435456,256,32768,256,const(1.0),128,2097152,268435456,28,137669000,137166848,1949.861305
output/kernels/keys_268435456/segsort_wg_n128_m4_striped_smem32k,smem,striped,1,50,128,4,32,32,32,32768,7,268435456,256,32768,256,const(1.0),128,2097152,268435456,29,137888000,137428992,1946.764447
