root,family,store,seed,runs,N,M,wpt,R,subgroups,smem_bytes,bin,n_keys,max_invocations,max_smem_size,target_wg_size,sampler,wg,segments,keys,run,wall_ns,gpu_ns,throughput_mkeys_s
output/kernels/keys_268435456/segsort_hybrid_sg16_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,16,16,32768,11,268435456,256,32768,256,const(1.0),256,131072,268435456,0,330237000,329711616,812.856997
output/kernels/keys_268435456/segsort_hybrid_sg16_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,16,16,32768,11,268435456,256,32768,256,const(1.0),256,131072,268435456,1,292907000,292421632,916.452854
output/kernels/keys_268435456/segsort_hybrid_sg16_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,16,16,32768,11,268435456,256,32768,256,const(1.0),256,131072,268435456,2,289207000,288751616,928.177589
output/kernels/keys_268435456/segsort_hybrid_sg16_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,16,16,32768,11,268435456,256,32768,256,const(1.0),256,131072,268435456,3,306632000,306053120,875.431971
output/kernels/keys_268435456/segsort_hybrid_sg16_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,16,16,32768,11,268435456,256,32768,256,const(1.0),256,131072,268435456,4,291356000,290848768,921.331485
output/kernels/keys_268435456/segsort_hybrid_sg16_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,16,16,32768,11,268435456,256,32768,256,const(1.0),256,131072,268435456,5,291375000,290848768,921.271406
output/kernels/keys_268435456/segsort_hybrid_sg16_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,16,16,32768,11,268435456,256,32768,256,const(1.0),256,131072,268435456,6,289521000,289013760,927.170934
output/kernels/keys_268435456/segsort_hybrid_sg16_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,16,16,32768,11,268435456,256,32768,256,const(1.0),256,131072,268435456,7,288877000,288292864,929.237897
output/kernels/keys_268435456/segsort_hybrid_sg16_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,16,16,32768,11,268435456,256,32768,256,const(1.0),256,131072,268435456,8,288921000,288358400,929.096383
output/kernels/keys_268435456/segsort_hybrid_sg16_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,16,16,32768,11,268435456,256,32768,256,const(1.0),256,131072,268435456,9,299765000,299302912,895.486318
output/kernels/keys_268435456/segsort_hybrid_sg16_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,16,16,32768,11,268435456,256,32768,256,const(1.0),256,131072,268435456,10,288882000,288423936,929.221814
output/kernels/keys_268435456/segsort_hybrid_sg16_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,16,16,32768,11,268435456,256,32768,256,const(1.0),256,131072,268435456,11,291443000,290979840,921.056454
output/kernels/keys_268435456/segsort_hybrid_sg16_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,16,16,32768,11,268435456,256,32768,256,const(1.0),256,131072,268435456,12,288948000,288423936,929.009566
output/kernels/keys_268435456/segsort_hybrid_sg16_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,16,16,32768,11,268435456,256,32768,256,const(1.0),256,131072,268435456,13,300003000,299368448,894.775906
output/kernels/keys_268435456/segsort_hybrid_sg16_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,16,16,32768,11,268435456,256,32768,256,const(1.0),256,131072,268435456,14,288888000,288358400,929.202514
output/kernels/keys_268435456/segsort_hybrid_sg16_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,16,16,32768,11,268435456,256,32768,256,const(1.0),256,131072,268435456,15,288875000,288358400,929.244331
output/kernels/keys_268435456/segsort_hybrid_sg16_n2048_m128_striped_smem32k,hybrid,striped,1,50,2048,128,16,16,16,32768,11,268435456,256,32768,256,const(1.0),256,131072,268435456,16,289031000,288489472,928.742785
