root,family,store,seed,runs,N,M,wpt,R,subgroups,smem_bytes,bin,n_keys,max_invocations,max_smem_size,target_wg_size,sampler,wg,segments,keys,run,wall_ns,gpu_ns,throughput_mkeys_s
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,0,227203000,226623488,1181.478484
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,1,226910000,226361344,1183.004081
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,2,226889000,226295808,1183.113575
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,3,225655000,225050624,1189.583461
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,4,226909000,226426880,1183.009294
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,5,207801000,207224832,1291.790973
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,6,226708000,226164736,1184.058154
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,7,228137000,227475456,1176.641474
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,8,207779000,207093760,1291.927750
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,9,226644000,226099200,1184.392510
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,10,226869000,226230272,1183.217875
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,11,226701000,226164736,1184.094715
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,12,208153000,207618048,1289.606472
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,13,226722000,226230272,1183.985039
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,14,229311000,228786176,1170.617441
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,15,227405000,226820096,1180.428997
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,16,207850000,207355904,1291.486437
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,17,208021000,207552512,1290.424794
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,18,208299000,207749120,1288.702567
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,19,226353000,225837056,1185.915168
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,20,226822000,226295808,1183.463050
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,21,226753000,226164736,1183.823173
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,22,214452000,213909504,1251.727454
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,23,208022000,207486976,1290.418590
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,24,226714000,226164736,1184.026818
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,25,226810000,226230272,1183.525665
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,26,229256000,228720640,1170.898280
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,27,226736000,226164736,1183.911933
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,28,226685000,226099200,1184.178291
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,29,226951000,226361344,1182.790364
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,30,226847000,226361344,1183.332625
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,31,226894000,226361344,1183.087503
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,32,208175000,207618048,1289.470186
output/kernels/keys_268435456/segsort_hybmerge_sg16_smem16k_n2048_m64_striped,hybmerge,striped,1,50,2048,64,32,16,16,16384,11,268435456,256,16384,256,const(1.0),64,131072,268435456,33,226846000,226230272,1183.337842
