root,family,store,seed,runs,N,M,wpt,R,subgroups,smem_bytes,bin,n_keys,max_invocations,max_smem_size,target_wg_size,sampler,wg,segments,keys,run,wall_ns,gpu_ns,throughput_mkeys_s
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,0,21913000,21495808,12250.055036
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,1,22167000,21757952,12109.688095
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,2,22205000,21757952,12088.964467
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,3,21967000,21561344,12219.941549
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,4,22297000,21757952,12039.084002
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,5,22525000,22020096,11917.223352
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,6,22039000,21561344,12180.019783
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,7,22238000,21757952,12071.025092
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,8,22253000,21757952,12062.888420
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,9,22234000,21757952,12073.196726
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,10,22167000,21495808,12109.688095
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,11,22319000,21757952,12027.216990
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,12,22270000,21757952,12053.680108
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,13,22048000,21495808,12175.047896
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,14,22472000,21823488,11945.330011
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,15,22672000,21757952,11839.954834
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,16,23544000,23068672,11401.437988
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,17,22011000,21495808,12195.513879
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,18,22045000,21561344,12176.704740
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,19,22359000,21823488,12005.700434
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,20,22336000,21757952,12018.063037
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,21,21998000,21495808,12202.720975
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,22,22289000,21823488,12043.405088
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,23,22585000,22020096,11885.563693
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,24,22006000,21495808,12198.284831
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,25,22231000,21757952,12074.825964
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,26,22334000,21757952,12019.139250
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,27,22417000,21757952,11974.637820
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,28,22233000,21757952,12073.739756
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,29,22312000,21757952,12030.990319
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,30,22250000,21757952,12064.514876
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,31,23383000,21495808,11479.940812
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,32,22323000,21757952,12025.061864
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,33,22306000,21692416,12034.226486
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,34,22508000,22020096,11926.224276
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,35,22057000,21495808,12170.080065
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,36,22193000,21626880,12095.501104
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,37,22285000,21757952,12045.566794
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,38,22298000,21823488,12038.544085
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,39,22015000,21495808,12193.298024
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,40,22265000,21823488,12056.386975
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,41,22522000,22020096,11918.810763
output/kernels/keys_268435456/segsort_cute_n4_m4_striped,cute,striped,1,50,4,4,1,32,32,16384,2,268435456,256,16384,256,const(1.0),32,67108864,268435456,42,22674000,21626880,11838.910470
