root,family,store,seed,runs,N,M,wpt,R,subgroups,smem_bytes,bin,n_keys,max_invocations,max_smem_size,target_wg_size,sampler,wg,segments,keys,run,wall_ns,gpu_ns,throughput_mkeys_s
output/kernels/keys_268435456/segsort_hybrid_sg8_n1024_m64_block_smem32k,hybrid,block,1,50,1024,64,16,8,8,32768,10,268435456,256,32768,256,const(1.0),256,262144,268435456,0,224272000,223739904,1196.919170
output/kernels/keys_268435456/segsort_hybrid_sg8_n1024_m64_block_smem32k,hybrid,block,1,50,1024,64,16,8,8,32768,10,268435456,256,32768,256,const(1.0),256,262144,268435456,1,224367000,223739904,1196.412378
output/kernels/keys_268435456/segsort_hybrid_sg8_n1024_m64_block_smem32k,hybrid,block,1,50,1024,64,16,8,8,32768,10,268435456,256,32768,256,const(1.0),256,262144,268435456,2,224361000,223805440,1196.444373
output/kernels/keys_268435456/segsort_hybrid_sg8_n1024_m64_block_smem32k,hybrid,block,1,50,1024,64,16,8,8,32768,10,268435456,256,32768,256,const(1.0),256,262144,268435456,3,224466000,223936512,1195.884704
output/kernels/keys_268435456/segsort_hybrid_sg8_n1024_m64_block_smem32k,hybrid,block,1,50,1024,64,16,8,8,32768,10,268435456,256,32768,256,const(1.0),256,262144,268435456,4,224323000,223739904,1196.647049
output/kernels/keys_268435456/segsort_hybrid_sg8_n1024_m64_block_smem32k,hybrid,block,1,50,1024,64,16,8,8,32768,10,268435456,256,32768,256,const(1.0),256,262144,268435456,5,224628000,224067584,1195.022241
output/kernels/keys_268435456/segsort_hybrid_sg8_n1024_m64_block_smem32k,hybrid,block,1,50,1024,64,16,8,8,32768,10,268435456,256,32768,256,const(1.0),256,262144,268435456,6,224313000,223805440,1196.700396
output/kernels/keys_268435456/segsort_hybrid_sg8_n1024_m64_block_smem32k,hybrid,block,1,50,1024,64,16,8,8,32768,10,268435456,256,32768,256,const(1.0),256,262144,268435456,7,224290000,223739904,1196.823113
output/kernels/keys_268435456/segsort_hybrid_sg8_n1024_m64_block_smem32k,hybrid,block,1,50,1024,64,16,8,8,32768,10,268435456,256,32768,256,const(1.0),256,262144,268435456,8,224317000,223739904,1196.679057
output/kernels/keys_268435456/segsort_hybrid_sg8_n1024_m64_block_smem32k,hybrid,block,1,50,1024,64,16,8,8,32768,10,268435456,256,32768,256,const(1.0),256,262144,268435456,9,224190000,223674368,1197.356956
output/kernels/keys_268435456/segsort_hybrid_sg8_n1024_m64_block_smem32k,hybrid,block,1,50,1024,64,16,8,8,32768,10,268435456,256,32768,256,const(1.0),256,262144,268435456,10,224338000,223805440,1196.567037
output/kernels/keys_268435456/segsort_hybrid_sg8_n1024_m64_block_smem32k,hybrid,block,1,50,1024,64,16,8,8,32768,10,268435456,256,32768,256,const(1.0),256,262144,268435456,11,224320000,223739904,1196.663053
output/kernels/keys_268435456/segsort_hybrid_sg8_n1024_m64_block_smem32k,hybrid,block,1,50,1024,64,16,8,8,32768,10,268435456,256,32768,256,const(1.0),256,262144,268435456,12,224277000,223739904,1196.892486
output/kernels/keys_268435456/segsort_hybrid_sg8_n1024_m64_block_smem32k,hybrid,block,1,50,1024,64,16,8,8,32768,10,268435456,256,32768,256,const(1.0),256,262144,268435456,13,224177000,223608832,1197.426391
output/kernels/keys_268435456/segsort_hybrid_sg8_n1024_m64_block_smem32k,hybrid,block,1,50,1024,64,16,8,8,32768,10,268435456,256,32768,256,const(1.0),256,262144,268435456,14,224334000,223805440,1196.588373
